,word,S_Prob,NS_Prob,Ratio,Info_Gain,label
140,sense,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
2504,still,0.000697,0.00124,0.5620970000000001,-0.14063033602756445,spam
2767,person,0.000697,0.00124,0.5620970000000001,-0.14063033602756445,spam
1222,ase,0.001991,0.003554,0.560214,-0.1409756358638916,spam
149,life,0.000398,0.0019010000000000001,0.20936300000000002,-0.1421784273775719,spam
775,oscars,0.0010949999999999998,0.001984,0.5519149999999999,-0.14246460610371514,spam
221,find,0.000299,0.001405,0.212811,-0.1430102534423928,spam
1875,many,0.000299,0.001405,0.212811,-0.1430102534423928,spam
1733,anything,0.0004980000000000001,0.000909,0.547855,-0.14317334149944475,spam
1881,san,0.001891,0.003471,0.5448,-0.1436980285167038,spam
2074,less,0.000398,0.001818,0.21892199999999998,-0.1444251624273149,spam
2299,home,0.000199,0.000909,0.21892199999999998,-0.1444251624273149,spam
2207,left,0.000199,0.000909,0.21892199999999998,-0.1444251624273149,spam
658,best,0.000398,0.001818,0.21892199999999998,-0.1444251624273149,spam
1142,yeah,0.000199,0.000909,0.21892199999999998,-0.1444251624273149,spam
1359,lie,0.001294,0.002397,0.539841,-0.14453386295892354,spam
1902,thr,0.002588,0.004794,0.539841,-0.14453386295892354,spam
1381,night,0.001593,0.002975,0.535462,-0.14525549651241074,spam
668,keep,0.000398,0.0007440000000000001,0.534946,-0.14533950844130095,spam
57,meet,0.000398,0.0007440000000000001,0.534946,-0.14533950844130095,spam
1352,owin,0.000398,0.0007440000000000001,0.534946,-0.14533950844130095,spam
3008,alone,0.000398,0.0007440000000000001,0.534946,-0.14533950844130095,spam
680,water,0.000398,0.0007440000000000001,0.534946,-0.14533950844130095,spam
2462,hot,0.000796,0.0014880000000000002,0.534946,-0.14533950844130095,spam
356,mini,0.000796,0.0014880000000000002,0.534946,-0.14533950844130095,spam
2384,press,0.000398,0.0007440000000000001,0.534946,-0.14533950844130095,spam
1802,arquette,0.0004980000000000001,0.002232,0.22311799999999998,-0.1453536552613899,spam
2603,every,0.0008960000000000001,0.003967,0.225863,-0.1459424859154361,spam
3210,women,0.0024879999999999998,0.004711,0.528126,-0.14642950939448465,spam
3013,fan,0.000697,0.001322,0.527231,-0.14656972352168074,spam
1292,going,0.000398,0.001736,0.22926300000000002,-0.1466517527997669,spam
2067,tat,0.001393,0.0026449999999999998,0.526654,-0.1466597688075195,spam
2034,dear,0.000995,0.0019010000000000001,0.523409,-0.14716105365235174,spam
3133,dunham,0.000995,0.0019010000000000001,0.523409,-0.14716105365235174,spam
2828,gold,0.000299,0.000579,0.516408,-0.1482127306992248,spam
261,ross,0.000299,0.000579,0.516408,-0.1482127306992248,spam
1033,saw,0.000299,0.000579,0.516408,-0.1482127306992248,spam
1896,hood,0.000299,0.000579,0.516408,-0.1482127306992248,spam
3138,road,0.000299,0.000579,0.516408,-0.1482127306992248,spam
354,adl,0.000299,0.000579,0.516408,-0.1482127306992248,spam
1333,heerjeet,0.000299,0.000579,0.516408,-0.1482127306992248,spam
2594,woman,0.0008960000000000001,0.001736,0.516129,-0.1482537911582685,spam
2680,lenadunham,0.000597,0.001157,0.51599,-0.14827422336011115,spam
3244,feminist,0.000199,0.0008269999999999999,0.240629,-0.1488656202332451,spam
528,looks,0.000199,0.0008269999999999999,0.240629,-0.1488656202332451,spam
1606,clear,0.000199,0.0008269999999999999,0.240629,-0.1488656202332451,spam
1924,speaking,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2864,israel,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1814,camp,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3109,rachelsklar,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2726,record,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3060,network,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3231,rru,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
572,acts,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1405,leaders,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
531,course,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1443,perfect,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2429,small,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3132,cruz,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2574,tough,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2583,tcarmody,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1155,except,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3303,skills,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
764,seemed,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1127,watched,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1139,lost,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2383,reality,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3314,reason,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1283,streep,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2348,lizgannes,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2362,travolta,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
1326,quite,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3018,seder,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
2685,together,0.0001,0.000413,0.24213099999999999,-0.1491404936468299,spam
3006,room,0.0004980000000000001,0.000992,0.502016,-0.15024457391128027,spam
2231,thank,0.000995,0.003967,0.250819,-0.15065181580378365,spam
2449,need,0.001194,0.002397,0.498123,-0.15076360327894162,spam
1254,know,0.0008960000000000001,0.003554,0.25211,-0.15086512684555795,spam
2035,could,0.000697,0.001405,0.49608500000000005,-0.15103005432449698,spam
332,peak,0.000697,0.001405,0.49608500000000005,-0.15103005432449698,spam
2125,everything,0.000299,0.001157,0.258427,-0.15186775712956566,spam
700,face,0.000299,0.001157,0.258427,-0.15186775712956566,spam
2730,make,0.001891,0.003885,0.48674399999999995,-0.1522045534631026,spam
575,happening,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1345,exam,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1047,gets,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1038,rachel,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2930,direct,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2488,half,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1476,college,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2716,fall,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2740,clinton,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2671,founder,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2646,worth,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2050,incredible,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1163,deli,0.000199,0.000413,0.48184,-0.1527900906776894,spam
2925,gif,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1200,kpcb,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1178,remind,0.000199,0.000413,0.48184,-0.1527900906776894,spam
3151,facebook,0.000199,0.000413,0.48184,-0.1527900906776894,spam
3162,hate,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1461,hollywood,0.000199,0.000413,0.48184,-0.1527900906776894,spam
53,uber,0.000199,0.000413,0.48184,-0.1527900906776894,spam
288,fave,0.000199,0.000413,0.48184,-0.1527900906776894,spam
1424,pit,0.000597,0.00124,0.48145200000000005,-0.1528354953797708,spam
3261,ybe,0.000597,0.00124,0.48145200000000005,-0.1528354953797708,spam
3323,twitter,0.000597,0.00124,0.48145200000000005,-0.1528354953797708,spam
2431,thought,0.000398,0.0008269999999999999,0.481258,-0.15285814681323392,spam
3295,lean,0.000398,0.0008269999999999999,0.481258,-0.15285814681323392,spam
2022,snl,0.000398,0.0008269999999999999,0.481258,-0.15285814681323392,spam
422,game,0.000398,0.0008269999999999999,0.481258,-0.15285814681323392,spam
1374,around,0.000199,0.0007440000000000001,0.267473,-0.15318715025088253,spam
624,high,0.000199,0.0007440000000000001,0.267473,-0.15318715025088253,spam
2450,maker,0.000199,0.0007440000000000001,0.267473,-0.15318715025088253,spam
2256,means,0.000199,0.0007440000000000001,0.267473,-0.15318715025088253,spam
615,president,0.000199,0.0007440000000000001,0.267473,-0.15318715025088253,spam
1676,ted,0.002986,0.006282,0.475326,-0.15353430473716598,spam
2120,tell,0.0004980000000000001,0.001818,0.273927,-0.15404700085182732,spam
2801,think,0.001294,0.004711,0.27467600000000003,-0.15414248147722864,spam
2733,los,0.000796,0.002893,0.275147,-0.15420206894184907,spam
1244,ring,0.0010949999999999998,0.003967,0.276027,-0.15431246228023954,spam
505,pre,0.002389,0.005124,0.466237,-0.15450780139873113,spam
3143,people,0.0017920000000000002,0.006447,0.277959,-0.1545505573320631,spam
932,lose,0.000299,0.001074,0.27839899999999995,-0.15460396506964766,spam
880,host,0.000299,0.001074,0.27839899999999995,-0.15460396506964766,spam
2713,alr,0.000299,0.001074,0.27839899999999995,-0.15460396506964766,spam
1583,place,0.000299,0.001074,0.27839899999999995,-0.15460396506964766,spam
1922,business,0.000299,0.001074,0.27839899999999995,-0.15460396506964766,spam
1844,idea,0.0004980000000000001,0.001074,0.463687,-0.15476716546448469,spam
529,vice,0.0004980000000000001,0.001074,0.463687,-0.15476716546448469,spam
223,ever,0.001891,0.006695,0.28245,-0.15508155099101587,spam
2617,tom,0.000796,0.00281,0.28327399999999997,-0.1551755949876626,spam
2002,work,0.001294,0.004546,0.284646,-0.15532987470426968,spam
1696,one,0.004678,0.010249,0.45643500000000004,-0.15547137385850812,spam
1382,rate,0.0004980000000000001,0.001736,0.286866,-0.15557343368426685,spam
2173,ice,0.001991,0.004381,0.454462,-0.1556543368930132,spam
1989,let,0.000597,0.002066,0.288964,-0.1557967493932236,spam
2194,working,0.000299,0.000661,0.452345,-0.15584651594222546,spam
2394,called,0.000299,0.000661,0.452345,-0.15584651594222546,spam
2742,away,0.000299,0.000661,0.452345,-0.15584651594222546,spam
2937,hand,0.000299,0.000661,0.452345,-0.15584651594222546,spam
1465,ally,0.002389,0.0052899999999999996,0.451607,-0.15591250038050958,spam
3108,sca,0.001493,0.0033060000000000003,0.451603,-0.15591285659340368,spam
2943,roa,0.000597,0.001322,0.451589,-0.15591410321736132,spam
538,thanks,0.0008960000000000001,0.003058,0.293002,-0.15620798490907695,spam
3329,case,0.000697,0.00157,0.443949,-0.15656612554704097,spam
1655,want,0.0010949999999999998,0.00248,0.441532,-0.15676055674644532,spam
699,right,0.0010949999999999998,0.00248,0.441532,-0.15676055674644532,spam
2116,tech,0.0010949999999999998,0.00248,0.441532,-0.15676055674644532,spam
28,ibogost,0.000199,0.000661,0.301059,-0.15695662351748396,spam
1391,mid,0.000199,0.000661,0.301059,-0.15695662351748396,spam
493,malone,0.000199,0.000661,0.301059,-0.15695662351748396,spam
790,state,0.000398,0.001322,0.301059,-0.15695662351748396,spam
2642,often,0.000199,0.000661,0.301059,-0.15695662351748396,spam
2604,taking,0.000199,0.000661,0.301059,-0.15695662351748396,spam
802,far,0.000199,0.000661,0.301059,-0.15695662351748396,spam
1487,laura,0.000199,0.000661,0.301059,-0.15695662351748396,spam
2982,recommend,0.000199,0.000661,0.301059,-0.15695662351748396,spam
2265,surprise,0.000199,0.000661,0.301059,-0.15695662351748396,spam
2242,much,0.000697,0.002314,0.30121,-0.15696975221377915,spam
1599,rip,0.000299,0.000992,0.30141100000000004,-0.15698717715704252,spam
3271,something,0.000299,0.000992,0.30141100000000004,-0.15698717715704252,spam
1645,maybe,0.000299,0.000992,0.30141100000000004,-0.15698717715704252,spam
1057,stuff,0.000299,0.000992,0.30141100000000004,-0.15698717715704252,spam
2215,coming,0.000398,0.000909,0.43784399999999996,-0.15704614743312964,spam
2249,world,0.000398,0.000909,0.43784399999999996,-0.15704614743312964,spam
724,fluent,0.000398,0.000909,0.43784399999999996,-0.15704614743312964,spam
469,bit,0.000796,0.001818,0.43784399999999996,-0.15704614743312964,spam
1845,look,0.001194,0.002727,0.43784399999999996,-0.15704614743312964,spam
2457,web,0.000398,0.000909,0.43784399999999996,-0.15704614743312964,spam
1686,guys,0.000398,0.000909,0.43784399999999996,-0.15704614743312964,spam
1564,alexie,0.0001,0.000331,0.302115,-0.15704774905510868,spam
1162,asking,0.0001,0.000331,0.302115,-0.15704774905510868,spam
44,education,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2183,done,0.0001,0.000331,0.302115,-0.15704774905510868,spam
1642,sentence,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2423,awesome,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2739,closing,0.0001,0.000331,0.302115,-0.15704774905510868,spam
266,soon,0.0001,0.000331,0.302115,-0.15704774905510868,spam
1290,completely,0.0001,0.000331,0.302115,-0.15704774905510868,spam
1197,court,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2849,schwartz,0.0001,0.000331,0.302115,-0.15704774905510868,spam
1784,changing,0.0001,0.000331,0.302115,-0.15704774905510868,spam
491,bring,0.0001,0.000331,0.302115,-0.15704774905510868,spam
126,heading,0.0001,0.000331,0.302115,-0.15704774905510868,spam
511,hero,0.0001,0.000331,0.302115,-0.15704774905510868,spam
1751,ideas,0.0001,0.000331,0.302115,-0.15704774905510868,spam
660,states,0.0001,0.000331,0.302115,-0.15704774905510868,spam
482,justice,0.0001,0.000331,0.302115,-0.15704774905510868,spam
3307,town,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2606,audience,0.0001,0.000331,0.302115,-0.15704774905510868,spam
26,customer,0.0001,0.000331,0.302115,-0.15704774905510868,spam
1716,nothing,0.0001,0.000331,0.302115,-0.15704774905510868,spam
241,role,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2418,past,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2029,true,0.0001,0.000331,0.302115,-0.15704774905510868,spam
972,united,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2655,writers,0.0001,0.000331,0.302115,-0.15704774905510868,spam
2546,always,0.0004980000000000001,0.001157,0.430424,-0.15757974185938353,spam
3176,anyone,0.0004980000000000001,0.001157,0.430424,-0.15757974185938353,spam
0,better,0.0004980000000000001,0.001157,0.430424,-0.15757974185938353,spam
1647,ecti,0.0004980000000000001,0.001157,0.430424,-0.15757974185938353,spam
1773,interesting,0.0004980000000000001,0.001157,0.430424,-0.15757974185938353,spam
1740,found,0.0004980000000000001,0.001157,0.430424,-0.15757974185938353,spam
3333,used,0.0004980000000000001,0.001157,0.430424,-0.15757974185938353,spam
1842,get,0.0021899999999999997,0.005124,0.4274,-0.15778132708029116,spam
3051,change,0.000697,0.002232,0.312276,-0.1578434617195838,spam
2503,rob,0.000697,0.002232,0.312276,-0.1578434617195838,spam
2633,also,0.000697,0.002232,0.312276,-0.1578434617195838,spam
1886,speak,0.000597,0.001405,0.424911,-0.1579402795048853,spam
3201,heathr,0.001294,0.003058,0.42315200000000003,-0.15804879624423834,spam
3249,guy,0.000697,0.0016530000000000002,0.421658,-0.1581384710631427,spam
1152,say,0.001393,0.0033060000000000003,0.42135500000000004,-0.15815637798401902,spam
1853,see,0.001891,0.005951,0.317762,-0.15821307689702346,spam
2786,men,0.005375,0.012811000000000001,0.41956099999999996,-0.1582604600741084,spam
465,may,0.000796,0.0019010000000000001,0.41872700000000007,-0.1583077125658187,spam
2857,love,0.0017920000000000002,0.004381,0.409039,-0.15880337152368346,spam
3334,fluentconf,0.000299,0.000909,0.328933,-0.15883929646686867,spam
1417,recent,0.000299,0.000909,0.328933,-0.15883929646686867,spam
1356,rights,0.000299,0.000909,0.328933,-0.15883929646686867,spam
1289,hope,0.000299,0.000909,0.328933,-0.15883929646686867,spam
265,ellenpao,0.000299,0.000909,0.328933,-0.15883929646686867,spam
1258,strange,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1478,sorry,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3332,lizzwinstead,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
640,seat,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3,mitchell,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3154,hours,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3160,quick,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2557,understand,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
58,release,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
25,learning,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
98,solve,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1467,iphone,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
55,amazon,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1201,points,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2122,presidential,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1205,joni,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3268,clean,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
525,jenafriedman,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2476,funnywomen,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2524,focused,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1231,heads,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3202,drivers,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
52,wondering,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1227,stay,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1348,gives,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3101,attempt,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2567,susan,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1146,curious,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1137,ironic,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3030,scene,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1133,spent,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2692,building,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1967,neither,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2714,carolyn,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1956,owenthomas,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3131,beautiful,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1935,happened,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3003,hiring,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
216,conferences,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2981,therapy,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2750,storytelling,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1065,truth,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1697,attorney,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1709,harder,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1860,radical,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2927,affair,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1852,mitzvah,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2918,messages,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2804,wrote,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1833,breakfast,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
334,citywinery,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1803,cure,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2862,wall,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2643,kinds,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
889,heard,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2085,shift,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2086,pleasure,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3068,monstro,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3092,dailyshow,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
481,starbucks,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
3099,daughter,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2059,assault,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2047,paid,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2041,example,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
139,beyond,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
2089,band,0.0001,0.000248,0.40322600000000003,-0.15905308939581522,spam
1060,hear,0.0004980000000000001,0.0014880000000000002,0.334677,-0.15909678858510662,spam
321,count,0.0004980000000000001,0.0014880000000000002,0.334677,-0.15909678858510662,spam
612,never,0.0004980000000000001,0.0014880000000000002,0.334677,-0.15909678858510662,spam
574,online,0.000299,0.0007440000000000001,0.401882,-0.15910566456114655,spam
627,nice,0.000299,0.0007440000000000001,0.401882,-0.15910566456114655,spam
2865,made,0.000299,0.0007440000000000001,0.401882,-0.15910566456114655,spam
3173,folks,0.000299,0.0007440000000000001,0.401882,-0.15910566456114655,spam
1397,light,0.000299,0.0007440000000000001,0.401882,-0.15910566456114655,spam
2792,dearsarah,0.000697,0.001736,0.401498,-0.15912032778759772,spam
3066,ask,0.000697,0.001736,0.401498,-0.15912032778759772,spam
1418,approach,0.000199,0.000496,0.40121,-0.15913122054324322,spam
1012,esk,0.000199,0.000496,0.40121,-0.15913122054324322,spam
2731,phone,0.000199,0.000496,0.40121,-0.15913122054324322,spam
1253,shot,0.000199,0.000496,0.40121,-0.15913122054324322,spam
769,convo,0.000199,0.000496,0.40121,-0.15913122054324322,spam
1046,rest,0.000995,0.00248,0.40121,-0.15913122054324322,spam
1472,try,0.000796,0.001984,0.40121,-0.15913122054324322,spam
3019,miss,0.000398,0.000992,0.40121,-0.15913122054324322,spam
2094,tow,0.000199,0.000496,0.40121,-0.15913122054324322,spam
2628,remember,0.000199,0.000496,0.40121,-0.15913122054324322,spam
2005,hop,0.000597,0.0014880000000000002,0.40121,-0.15913122054324322,spam
2139,social,0.000199,0.000496,0.40121,-0.15913122054324322,spam
1141,partner,0.000199,0.000496,0.40121,-0.15913122054324322,spam
1051,call,0.0008960000000000001,0.0026449999999999998,0.338752,-0.15925345745968028,spam
1719,yet,0.000199,0.000579,0.343696,-0.1594149766903831,spam
2407,thejeffdavidson,0.000199,0.000579,0.343696,-0.1594149766903831,spam
1191,system,0.000199,0.000579,0.343696,-0.1594149766903831,spam
2510,shit,0.000199,0.000579,0.343696,-0.1594149766903831,spam
6,trying,0.000199,0.000579,0.343696,-0.1594149766903831,spam
466,firm,0.000199,0.000579,0.343696,-0.1594149766903831,spam
2854,straight,0.000199,0.000579,0.343696,-0.1594149766903831,spam
776,bank,0.000199,0.000579,0.343696,-0.1594149766903831,spam
2171,mum,0.000199,0.000579,0.343696,-0.1594149766903831,spam
1665,sanfrancisco,0.000199,0.000579,0.343696,-0.1594149766903831,spam
471,loss,0.000199,0.000579,0.343696,-0.1594149766903831,spam
3254,response,0.000199,0.000579,0.343696,-0.1594149766903831,spam
2164,yes,0.000597,0.001736,0.34389400000000003,-0.15942079907202447,spam
1821,valley,0.000398,0.001157,0.343993,-0.1594236916949339,spam
1444,ready,0.000398,0.001157,0.343993,-0.1594236916949339,spam
2284,head,0.000398,0.001157,0.343993,-0.1594236916949339,spam
585,wonder,0.000398,0.001157,0.343993,-0.1594236916949339,spam
359,part,0.000796,0.002066,0.385286,-0.15959192302570066,spam
1607,though,0.000697,0.001984,0.35131,-0.15960346618993254,spam
669,next,0.0004980000000000001,0.001405,0.354448,-0.15966020479159526,spam
335,good,0.001593,0.004463,0.356935,-0.15969659685328225,spam
1778,thing,0.00209,0.005538,0.377393,-0.15971504216061888,spam
1316,hard,0.0004980000000000001,0.001322,0.376702,-0.1597224292869191,spam
1499,set,0.0004980000000000001,0.001322,0.376702,-0.1597224292869191,spam
2063,ere,0.001493,0.003967,0.376355,-0.15972593132220486,spam
1414,like,0.00209,0.005786,0.361217,-0.1597416508275623,spam
144,even,0.0008960000000000001,0.00248,0.36129,-0.1597422270498061,spam
661,funny,0.000299,0.0008269999999999999,0.361548,-0.15974421224303215,spam
1909,pattyarquette,0.000299,0.0008269999999999999,0.361548,-0.15974421224303215,spam
1020,wage,0.000398,0.001074,0.370577,-0.15976372649500786,spam
2414,lex,0.000398,0.001074,0.370577,-0.15976372649500786,spam
